beta,fmt_value
0.6174553243243243,0.32419238320779065
0.6186589409409409,0.32489342941050864
0.6198625575575575,0.3255949610497374
0.6210661741741741,0.32629697955325204
0.6222697907907907,0.32699948633904896
0.6234734074074073,0.32770248281506686
0.6246770240240239,0.32840597037890223
0.6258806406406405,0.32910995041752483
0.6270842572572572,0.32981442430698893
0.6282878738738739,0.33051939341214165
0.6294914904904905,0.33122485908633015
0.6306951071071071,0.33193082267110385
0.6318987237237237,0.3326372854959161
0.6331023403403403,0.33334424887782066
0.6343059569569569,0.3340517141211688
0.6355095735735735,0.3347596825173
0.6367131901901901,0.33546815534423335
0.6379168068068067,0.3361771338663532
0.6391204234234233,0.3368866193340944
0.64032404004004,0.3375966129836244
0.6415276566566566,0.33830711603652136
0.6427312732732732,0.33901812969945166
0.6439348898898898,0.3397296551638429
0.6451385065065065,0.3404416936055558
0.6463421231231231,0.34115424618455203
0.6475457397397397,0.3418673140445611
0.6487493563563563,0.3425808983127429
0.6499529729729729,0.34329500009934927
0.6511565895895896,0.34400962049738143
0.6523602062062062,0.34472476058224694
0.6535638228228228,0.34544042141141174
0.6547674394394394,0.3461566040240511
0.655971056056056,0.34687330944069816
0.6571746726726726,0.34759053866288975
0.6583782892892892,0.3483082926728088
0.6595819059059058,0.34902657243292606
0.6607855225225224,0.34974537888563784
0.661989139139139,0.35046471295290244
0.6631927557557556,0.3511845755358732
0.6643963723723723,0.35190496751453004
0.665599988988989,0.3526258897473085
0.6668036056056056,0.353347343070726
0.6680072222222222,0.3540693282990058
0.6692108388388388,0.35479184622369947
0.6704144554554554,0.3555148976133061
0.671618072072072,0.3562384832128901
0.6728216886886886,0.35696260374369637
0.6740253053053052,0.35768725990276307
0.6752289219219219,0.3584124523625328
0.6764325385385385,0.3591381817704608
0.6776361551551551,0.35986444874862256
0.6788397717717717,0.36059125389331714
0.6800433883883883,0.3613185977746708
0.6812470050050049,0.3620464809362364
0.6824506216216215,0.36277490389459255
0.6836542382382382,0.3635038671389401
0.6848578548548548,0.3642333711306956
0.6860614714714715,0.36496341630308543
0.6872650880880881,0.36569400306073524
0.6884687047047047,0.3664251317792601
0.6896723213213213,0.36715680280485025
0.6908759379379379,0.3678890164538565
0.6920795545545545,0.3686217730123754
0.6932831711711711,0.36935507273582835
0.6944867877877877,0.37008891584854414
0.6956904044044043,0.37082330254333534
0.6968940210210209,0.3715582329810773
0.6980976376376375,0.37229370729028083
0.6993012542542542,0.37302972556666836
0.7005048708708708,0.37376628787274446
0.7017084874874874,0.374503394237367
0.702912104104104,0.3752410446553165
0.7041157207207207,0.37597923908686426
0.7053193373373373,0.3767179774573383
0.7065229539539539,0.3774572596566887
0.7077265705705705,0.3781970855390521
0.7089301871871871,0.3789374549223132
0.7101338038038038,0.3796783675876677
0.7113374204204204,0.38041982327918133
0.712541037037037,0.38116182170335
0.7137446536536536,0.3819043625286571
0.7149482702702702,0.38264744538513185
0.7161518868868868,0.3833910698639036
0.7173555035035034,0.3841352355167587
0.71855912012012,0.38487994185569446
0.7197627367367366,0.3856251883524713
0.7209663533533532,0.386370974438168
0.72216996996997,0.387117299502731
0.7233735865865866,0.3878641628945265
0.7245772032032032,0.388611563919892
0.7257808198198198,0.3893595018426851
0.7269844364364364,0.39010797588383295
0.728188053053053,0.3908569852208814
0.7293916696696696,0.3916065289875437
0.7305952862862862,0.3923566062732481
0.7317989029029028,0.39310721612268495
0.7330025195195194,0.39385835753535514
